id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-119	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-119_16k.wav:4504:374120	19238	374120	<triplet> PAN <subj> Mexico <obj> Base <triplet> National Action Party <subj> Mexico <obj> Base <triplet> Fernandez de Cevallos <subj> Mexico <obj> Live <subj> PAN <obj> Work <subj> National Action Party <obj> Work	2	en	The poll conducted by the private <entity> Endemerc-Louis Harris Firm </entity> on <entity> 24-31 May </entity> among 600 people in the valley of <entity> Mexico </entity> shows that <entity> PAN </entity> ( <entity> National Action Party </entity> ) candidate <entity> Fernandez de Cevallos </entity> increased his popularity rating to <entity> 42 percent </entity> after the presidential debate .
train-123	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-123_16k.wav:4500:125292	6537	125292	<triplet> Mr. Vee <subj> Fargo <obj> Live	2	en	<entity> Mr. Vee </entity> , a <entity> Fargo </entity> native , sent one of his recording contracts and an old sweater.
train-124	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-124_16k.wav:4499:230125	10763	230125	<triplet> Ray Martinez <subj> Charles Whitman <obj> Kill	2	en	The Latino Rangers include <entity> Ray Martinez </entity> , who as an <entity> Austin </entity> policeman shot and killed <entity> University </entity> of <entity> Texas </entity> tower sniper <entity> Charles Whitman </entity> in 1966 .
train-126	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-126_16k.wav:4524:254292	13085	254292	<triplet> James Earl Ray <subj> Martin Luther King Jr. <obj> Kill <triplet> Brushy Mountain Penitentiary <subj> Tennessee <obj> Locate	2	en	Ten years ago : <entity> James Earl Ray </entity> , the convicted assassin of civil rights leader <entity> Martin Luther King Jr. </entity> , married artist <entity> Anna Sandhu </entity> in a ceremony at <entity> Brushy Mountain Penitentiary </entity> in <entity> Tennessee </entity> .
train-127	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-127_16k.wav:4499:198637	10391	198637	<triplet> Sirhan Sirhan <subj> Kennedy <obj> Kill	2	en	However , the story did not die , and triggered years of controversy over whether <entity> Sirhan Sirhan </entity> , the man convicted of killing <entity> Kennedy </entity> , had acted alone .
train-131	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-131_16k.wav:4499:222445	12574	222445	<triplet> John Leyden <subj> Federal Aviation Administration <obj> Work	2	en	` ` We think this is not a very likely scenario , but it 's a check that can be done very , very quickly without disrupting service , ' ' said <entity> Federal Aviation Administration </entity> spokesman <entity> John Leyden </entity> .
train-132	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-132_16k.wav:4499:45805	1823	45805	<triplet> AL-AHALI <subj> Cairo <obj> Base	2	en	<entity> Cairo </entity> <entity> AL-AHALI </entity>
train-133	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-133_16k.wav:4500:62316	2822	62316	<triplet> Radio France International <subj> Paris <obj> Base	2	en	<entity> Paris </entity> <entity> Radio France International </entity>
train-135	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-135_16k.wav:4499:162925	8998	162925	<triplet> Mary <subj> Rock Hill <obj> Live	2	en	<entity> Campbell </entity> , who is going to the inauguration , asked that his sister <entity> Mary </entity> , who lives in <entity> Rock Hill </entity> , be mailed tickets as well .
train-137	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-137_16k.wav:4534:114890	5770	114890	<triplet> Emily Dickinson <subj> Amherst , Mass <obj> Live	2	en	In 1830 , poet <entity> Emily Dickinson </entity> was born in <entity> Amherst , Mass </entity> .
train-138	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-138_16k.wav:4530:242382	12017	242382	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	2	en	The <entity> Warren Commission </entity> determined that <entity> Lee Harvey Oswald </entity> fired at <entity> Kennedy </entity> from the sixth floor of what is now the <entity> Dallas County Administration Building </entity> on <entity> Nov. </entity> 22 , 1963 .
train-139	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-139_16k.wav:4499:212077	10554	212077	<triplet> William Doyle <subj> Manhattan <obj> Live	2	en	` ` He ( LaFarge ) was the one who supposedly taught <entity> Tiffany </entity> how to make the Favrile glass , ' ' said auctioneer <entity> William Doyle </entity> , who operates an auction house in <entity> Manhattan </entity> .
train-140	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-140_16k.wav:4499:226285	11413	226285	<triplet> Sara Matzar <subj> Pabnjachel <obj> Live <subj> Solola <obj> Live <triplet> Pabnjachel <subj> Solola <obj> Locate	2	en	Police sources reported today , Saturday , that the children were found in a home owned by <entity> U.S. </entity> citizen <entity> Sara Matzar </entity> in <entity> Pabnjachel </entity> in the northwestern department of <entity> Solola </entity> .
train-141	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-141_16k.wav:4498:103406	5887	103406	<triplet> Paul Revere <subj> Boston <obj> Live	2	en	On this date : In 1735 , <entity> Paul Revere </entity> was born in <entity> Boston </entity> .
train-143	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-143_16k.wav:4500:196332	7442	196332	<triplet> Baghdad <subj> Iraq <obj> Locate	2	en	He and the others leased land in the desert west of this <entity> Shiite Moslem </entity> holy city about <entity> 65 miles </entity> south of <entity> Baghdad </entity> , <entity> Iraq </entity> 's capital.
train-144	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-144_16k.wav:4516:350300	14014	350300	<triplet> Alan Cranston <subj> Senate Committee on Veterans Affairs <obj> Work	2	en	<entity> Derwinski </entity> 's involvement in the episode and his early lack of candor will be investigated during <entity> Senate </entity> confirmation hearings on his nomination to head the new <entity> Veterans Department </entity> , said Sen. <entity> Alan Cranston </entity> , D-Calif. , chairman of the <entity> Senate Committee on Veterans Affairs </entity> .
train-145	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-145_16k.wav:4501:517355	29083	517355	<triplet> Gerald McEntee <subj> American Federation of State , County and Municipal Employees <obj> Work	2	en	<entity> Gerald McEntee </entity> , president of the <entity> American Federation of State , County and Municipal Employees </entity> , said in a statement : ` ` More than any other writer in recent memory , <entity> Michael Harrington </entity> helped translate the dry and statistical analysis of poverty into passionate , human terms , and in so doing he lent moral and intellectual strength to the notion that government can and should make the elimination of poverty a primary goal for society. ' '
train-146	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-146_16k.wav:4499:151405	7721	151405	<triplet> Hernandez Galicia <subj> Ciudad Madero <obj> Live	2	en	<entity> Hernandez Galicia </entity> was arrested when soldiers blew down his door with a bazooka in a raid on his <entity> Ciudad Madero </entity> home .
train-147	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-147_16k.wav:4500:551532	30825	551532	<triplet> Kamchatka <subj> Okhotsk Sea <obj> Locate	2	en	In exchange for the <entity> South Korean Government </entity> 's agreement to withdraw the fleet , our government has allotted the South Korean fleet <entity> 32 , 500 tonnes </entity> of <entity> Alaska </entity> pollock in our economic zone in western <entity> Kamchatka </entity> , the northern <entity> Okhotsk Sea </entity> fishing area , and ( words indistinct ) <entity> Kamchatka </entity> region. ( <entity> Kuzmenko </entity> ) And at the present time , <entity> Okhotrybvod </entity> vessels with inspectors on board are constantly patrolling the central part of the <entity> Okhotsk Sea. </entity> ( <entity> Korochkin </entity> ) Yes , quite right .
train-148	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-148_16k.wav:4504:158312	8627	158312	<triplet> Jean Hackett <subj> New York City <obj> Live	2	en	<entity> Psacharapoulos </entity> , who died of <entity> colon cancer </entity> while vacationing , was engaged to be married to actress <entity> Jean Hackett </entity> of <entity> New York City </entity> .
train-149	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-149_16k.wav:4526:227410	11645	227410	<triplet> Vasquez <subj> John Walker <obj> Kill <subj> Alberto Radelat <obj> Kill	2	en	<entity> Vasquez </entity> is charged with violent crime in aid of racketeering in the <entity> Guadalajara </entity> slayings of <entity> U.S. </entity> citizens <entity> John Walker </entity> and <entity> Alberto Radelat </entity> in <entity> January </entity> 1985 .
train-150	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-150_16k.wav:4553:351031	18263	351031	<triplet> Khieu Samphan <subj> Khmer Rouge <obj> Work	2	en	<entity> Khmer Rouge </entity> leader <entity> Khieu Samphan </entity> reportedly made a number of objections on conference organization and procedure but then went along with the majority after Chinese Foreign <entity> Qian Qichen </entity> met with Monday with him , <entity> Sihanouk </entity> and the third member of their loose alliance , <entity> Son Sann. </entity>
train-151	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-151_16k.wav:4535:196297	10136	196297	<triplet> Aharon Levran <subj> Bar-Ilan University <obj> Work <subj> Center for Strategic Studies <obj> Work	2	en	<entity> Aharon Levran </entity> , who has researched the Arrow for <entity> Bar-Ilan University </entity> 's <entity> Center for Strategic Studies </entity> , calls <entity> Pedatzur </entity> 's estimate baseless and misleading .
train-152	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-152_16k.wav:4501:132971	6792	132971	<triplet> Lucy Stone <subj> Brookfield , Mass <obj> Live	2	en	In 1818 , suffragist <entity> Lucy Stone </entity> was born in West <entity> Brookfield , Mass </entity> .
train-156	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-156_16k.wav:4501:224363	8185	224363	<triplet> Quebec <subj> North America <obj> Locate	2	en	Supporters of <entity> Quebec </entity> 's language restrictions argue that the province is an island of French culture in English-speaking <entity> North America </entity> and entitled to protect its special qualities .
train-158	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-158_16k.wav:4499:49645	2055	49645	<triplet> HUNTINGTON <subj> Ind . <obj> Locate	2	en	<entity> HUNTINGTON </entity> , <entity> Ind . </entity>
train-159	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-159_16k.wav:4537:232007	12109	232007	<triplet> Sturholm <subj> KIRO. <obj> Work <triplet> Kathryn Rich <subj> KIRO. <obj> Work	2	en	<entity> Sturholm </entity> had resigned effective Monday and told friends he intended to pursue interests in writing and video production , said <entity> Kathryn Rich </entity> , assistant news director for <entity> KIRO. </entity>
train-160	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-160_16k.wav:4501:230891	12249	230891	<triplet> Jesse Jackson <subj> South Carolina <obj> Live	2	en	<entity> Jesse Jackson </entity> on <entity> Sunday </entity> was touting his big win in his native <entity> South Carolina </entity> , while officials struggled to count the final ballots after a record turnout at Democratic caucuses.
train-161	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-161_16k.wav:4507:59237	2171	59237	<triplet> Radio Lebanon <subj> Beirut <obj> Base	2	en	<entity> Beirut </entity> <entity> Radio Lebanon </entity>
train-164	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-164_16k.wav:4500:136044	6444	136044	<triplet> Pacific Marine Inc. <subj> Houston <obj> Base	2	en	<entity> Pacific Marine Inc. </entity> of <entity> Houston </entity> , was located about <entity> 15 miles </entity> east of <entity> Grand Isle. </entity>
train-165	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-165_16k.wav:4507:55397	1684	55397	<triplet> ANP <subj> The Hague <obj> Base	2	en	<entity> The Hague </entity> <entity> ANP </entity>
train-166	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-166_16k.wav:4499:219373	11575	219373	<triplet> John Wilkes Booth <subj> President Abraham Lincoln <obj> Kill	2	en	In 1865 , <entity> John Wilkes Booth </entity> , the assassin of <entity> President Abraham Lincoln </entity> , was surrounded by federal troops near <entity> Bowling Green , Va. </entity> , and killed .
train-167	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-167_16k.wav:4501:317291	15221	317291	<triplet> Gavrilo Princip <subj> Archduke Ferdinand <obj> Kill	2	en	<entity> Andric </entity> wrote about the Moslems organising gangs to hunt down <entity> Serbs </entity> after the young revolutionary <entity> Gavrilo Princip </entity> assassinated <entity> Archduke Ferdinand </entity> in <entity> Sarajevo </entity> in 1914 - one of the events which triggered the first world war .
train-168	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-168_16k.wav:4537:297287	13363	297287	<triplet> Radio Bosnia-Herzegovina Network <subj> Sarajevo <obj> Base	2	en	LD0806223294 <entity> Sarajevo </entity> <entity> Radio Bosnia-Herzegovina Network </entity> in Serbo-Croatian <entity> 2000 GMT </entity> <entity> 8 Jun 94 </entity>
train-169	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-169_16k.wav:4500:163692	7210	163692	<triplet> Mlita hill <subj> Iqlim al-Tuffah <obj> Locate	2	en	( Text ) Israeli warplanes carried out a raid on <entity> Mlita hill </entity> in <entity> Iqlim al-Tuffah </entity> at <entity> 1000 </entity> today .
train-170	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-170_16k.wav:4504:273512	14594	273512	<triplet> Kebara cave <subj> Israel <obj> Locate <triplet> Haifa <subj> Israel <obj> Locate	2	en	The skeleton of a 30-year-old Neanderthal man discovered at the <entity> Kebara cave </entity> near <entity> Haifa </entity> in northern <entity> Israel </entity> in <entity> 1983 </entity> has yielded the first hyoid bone ever found in primitive man , said <entity> Arensberg. </entity>
train-173	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-173_16k.wav:4503:339561	17404	339561	<triplet> Richard Kennedy <subj> GE <obj> Work	2	en	<entity> GE </entity> spokesman <entity> Richard Kennedy </entity> said Wednesday that the factory made a timer valve for the CFM56 engine used by the <entity> Boeing </entity> 737-400 as well as a check and drain valve for the F404 engine aboard the <entity> Navy </entity> 's FA-18 fighter .
train-176	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-176_16k.wav:4499:125677	5747	125677	<triplet> Henry Fonda <subj> Grand Island ,Neb. <obj> Live	2	en	In 1905 , actor <entity> Henry Fonda </entity> was born in <entity> Grand Island ,Neb. </entity>
train-178	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-178_16k.wav:4499:184045	9579	184045	<triplet> Abebe Worke <subj> Ethiopia <obj> Live <subj> High Court <obj> Work	2	en	<entity> Mrs. Rose </entity> hired <entity> Abebe Worke </entity> , one of <entity> Ethiopia </entity> 's most distinguished lawyers and a former member of the country 's <entity> High Court </entity> , to investigate.
train-180	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-180_16k.wav:4533:238923	11599	238923	<triplet> Radio France International <subj> Paris <obj> Base	2	en	LD0506194194 <entity> Paris </entity> <entity> Radio France International </entity> in French <entity> 1830 GMT </entity> <entity> 5 Jun 94 </entity>
train-181	SpeechRE/IWSLT/Datasets/conll04/audio/train/train-181_16k.wav:4500:248172	13805	248172	<triplet> George Lucas <subj> Modesto <obj> Live	2	en	The <entity> June </entity> celebration of cruising , started two years after <entity> Modesto </entity> native <entity> George Lucas </entity> ' film was released in 1973 , draws up to 100 , 000 people in 30 , 000 cars .
