id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-76	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-76_16k.wav:0:275677	17682	275677	<triplet> Gen. William C. Westmoreland <subj> South Carolina <obj> Live	0	en	Besides , the captain said , the black-eyed peas matter , as it was termed in the papers , was of interest to the president of the black-eyed pea industry as well as to <entity> Gen. William C. Westmoreland </entity> , the commander of <entity> U.S. </entity> forces in <entity> Vietnam </entity> and a <entity> South Carolina </entity> native .
train-77	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-77_16k.wav:0:127073	8394	127073	<triplet> Mrs. Cicippio <subj> Beirut. <obj> Live <triplet> American Embassy <subj> Beirut. <obj> Locate	0	en	` ` Please don 't execute him , please , ' ' said <entity> Mrs. Cicippio </entity> , who works at the <entity> American Embassy </entity> in east <entity> Beirut. </entity>
train-78	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-78_16k.wav:0:184655	11993	184655	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en	Many of the first visitors to a new museum at the former <entity> Texas School Book Depository </entity> went directly to the sixth-floor spot where <entity> Lee Harvey Oswald </entity> allegedly fired the shots that killed <entity> President Kennedy </entity> .
train-79	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-79_16k.wav:0:37533	2798	37533	<triplet> BELGRADE <subj> Yugoslavia <obj> Locate <triplet> AP <subj> BELGRADE <obj> Base <subj> Yugoslavia <obj> Base	0	en	<entity> BELGRADE </entity> , <entity> Yugoslavia </entity> ( <entity> AP </entity> )
train-80	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-80_16k.wav:0:228497	14733	228497	<triplet> Kenneth Earl Millikan <subj> Peter J. Martinelli <obj> Kill	0	en	A <entity> Placerville </entity> jury <entity> Wednesday </entity> convicted <entity> Highway </entity> 50 sniper <entity> Kenneth Earl Millikan </entity> of killing <entity> Bay Area Rapid Transit District </entity> employee <entity> Peter J. Martinelli </entity> , the son-in-law of <entity> BART Director Nello Bianco. </entity> ;
train-81	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-81_16k.wav:0:133016	8766	133016	<triplet> Mrs. Vogt <subj> Akron ,Ohio <obj> Live	0	en	<entity> Mrs. Vogt </entity> was born in <entity> Akron ,Ohio </entity> , when <entity> Ulysses S. Grant </entity> was president , and spent much of her life there .
train-82	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-82_16k.wav:0:187255	12156	187255	<triplet> Ms. Barrow <subj> High Island <obj> Live	0	en	Chantal knocked out power on <entity> High Island </entity> shortly after <entity> 7 a.m. </entity> , but the few businesses in town remained open , including a grocery where <entity> Ms. Barrow </entity> was on duty.
train-83	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-83_16k.wav:0:233324	15035	233324	<triplet> George Lucas <subj> Modesto <obj> Live	0	en	Following the plot of the 1973 film ` ` American <entity> Graffiti </entity> , ' ' directed by <entity> Modesto </entity> native <entity> George Lucas </entity> , high school seniors 15 years ago established <entity> Graffiti Night </entity> on the first <entity> Saturday </entity> after graduation .
train-84	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-84_16k.wav:0:238154	15337	238154	<triplet> William Leonard Jennings <subj> Stephen <obj> Kill	0	en	<entity> William Leonard Jennings </entity> sobbed loudly as he appeared in a magistrates court in <entity> West Yorkshire </entity> and was charged with killing his 3-year-old son , <entity> Stephen </entity> , who was last seen alive on <entity> Dec. </entity> 12 , 1962 .
train-85	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-85_16k.wav:0:189485	12295	189485	<triplet> Vsevolod Fadeyev <subj> Pacific Fleet <obj> Work	0	en	The fire at the <entity> Pacific Fleet </entity> <entity> Air Wing </entity> 's ammunition dump , which resulted from today 's explosion , is being localized , according to the fleet 's senior duty officer <entity> Vsevolod Fadeyev </entity> .
train-86	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-86_16k.wav:0:196182	12713	196182	<triplet> Chapman <subj> John Lennon <obj> Kill	0	en	Before I became ` The man who murdered <entity> John Lennon </entity> , ' I was basically a decent person , ' ' <entity> Chapman </entity> said from his isolation cell at <entity> Attica </entity> state prison , where he is serving 20 years to life.
train-87	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-87_16k.wav:0:172395	11227	172395	<triplet> STOCKTON-ON-TEES <subj> England <obj> Locate <triplet> AP <subj> STOCKTON-ON-TEES <obj> Base <subj> England <obj> Base <triplet> Michael Minns <subj> STOCKTON-ON-TEES <obj> Live <subj> England <obj> Live <subj> AP <obj> Work	0	en	<entity> STOCKTON-ON-TEES </entity> , <entity> England </entity> ( <entity> AP </entity> ) _ <entity> Michael Minns </entity> received <entity> $160 , 000 </entity> from the father he never knew and thought was killed in <entity> World War II </entity> .
train-88	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-88_16k.wav:0:17100	1521	17100	<triplet> EFE <subj> Madrid <obj> Base	0	en	<entity> Madrid </entity> <entity> EFE </entity>
train-89	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-89_16k.wav:0:203603	13178	203603	<triplet> Booth <subj> Lincoln <obj> Kill	0	en	<entity> Lee </entity> 's surrender of the <entity> Army </entity> of <entity> Northern Virginia </entity> had virtually ended the war by that time , but <entity> Booth </entity> thought he could save the South by killing <entity> Lincoln </entity> , said <entity> Tidwell </entity> , a retired <entity> CIA </entity> officer .
train-90	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-90_16k.wav:0:255989	16452	255989	<triplet> David Pimentel <subj> Cornell University. <obj> Work	0	en	More than <entity> 3 million </entity> calories of fossil fuel energy normally are required to produce nitrogen fertilizer for an acre of corn grown under a continuous cropping program , said <entity> David Pimentel </entity> , an ecologist and entomologist at <entity> Cornell University. </entity>
train-91	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-91_16k.wav:0:310601	19865	310601	<triplet> Drazen Budisa <subj> Croatian Social Liberal Party <obj> Work	0	en	The most vociferous , but also the most categorical , has been <entity> Drazen Budisa </entity> , chairman of the strongest opposition party , the <entity> Croatian Social Liberal Party </entity> ( HSLS ) : " There is no justification for a policy that seeks an ally in the aggressor , while seeking an enemy in the other victim of the aggression .
train-92	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-92_16k.wav:0:168681	10995	168681	<triplet> Moscow <subj> Soviet <obj> Locate	0	en	After decades of hostility , the <entity> Vatican </entity> is seizing on what it calls a new spirit of cooperation by <entity> Moscow </entity> to strengthen the <entity> Roman Catholic Church </entity> in the <entity> Soviet </entity> bloc.
train-93	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-93_16k.wav:0:131528	8673	131528	<triplet> Serbia <subj> Yugoslavia <obj> Locate <triplet> Montenegro <subj> Yugoslavia <obj> Locate	0	en	The Former southernmost <entity> Yugoslav Republic of Macedonia </entity> followed suit so that <entity> Yugoslavia </entity> now consists of <entity> Serbia </entity> and <entity> Montenegro </entity> .
train-94	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-94_16k.wav:0:77286	5283	77286	<triplet> Edgar Allan Poe <subj> Boston <obj> Live	0	en	In 1809 , author <entity> Edgar Allan Poe </entity> was born in <entity> Boston </entity> .
train-95	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-95_16k.wav:0:101808	6815	101808	<triplet> Covington <subj> Okla. <obj> Locate	0	en	Winds gusting to near <entity> 80 mph </entity> damaged <entity> trees </entity> and several buildings at <entity> Covington </entity> , <entity> Okla. </entity>
train-96	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-96_16k.wav:0:183915	11947	183915	<triplet> Michael Holtcamp <subj> Huntsville <obj> Live <subj> Alabama <obj> Live <triplet> Huntsville <subj> Alabama <obj> Locate	0	en	As <entity> Michael Holtcamp </entity> , the manager of the project , based in <entity> Huntsville </entity> , <entity> Alabama </entity> , put it , one slip of the Arrow 's sensor or radar and the mission is unsuccessful .
train-97	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-97_16k.wav:0:62430	4354	62430	<triplet> W. Dale Nelson <subj> The Associated Press <obj> Work	0	en	<entity> W. Dale Nelson </entity> covers the <entity> White House </entity> for <entity> The Associated Press </entity> .
train-98	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-98_16k.wav:0:212890	13758	212890	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en	It is known that <entity> President Boris Yeltsin </entity> , in his meeting with <entity> Bill Clinton </entity> , gave him certain official documents on the <entity> Lee Harvey Oswald </entity> case , who as you know was officially recognized as the man who killed <entity> President Kennedy </entity> .
train-99	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-99_16k.wav:0:203602	13178	203602	<triplet> Supreme Court <subj> Canada <obj> Base	0	en	Tensions have increased in the predominantly French-speaking province since December , when the <entity> Supreme Court </entity> of <entity> Canada </entity> ruled that a provincial law requiring all signs to be only in French was unconstitutional .
train-100	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-100_16k.wav:0:147131	9648	147131	<triplet> Ray <subj> King <obj> Kill	0	en	<entity> Ray </entity> is being held in <entity> Tennessee </entity> 's <entity> Brushy Mountain State Prison </entity> on a 99-year sentence for the <entity> April </entity> 4 , 1968 , slaying of <entity> King </entity> .
train-101	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-101_16k.wav:0:380819	24254	380819	<triplet> Centro Nacional de Microelectronica <subj> Barcelona <obj> Base	0	en	Artificial Limbs Will Be Controlled by Nerve Impulses " ; first paragraph is an introduction ) ( Text ) Wednesday , <entity> 10 Nov 93 </entity> ( HANDELSBLATT ) --Scientists at <entity> Centro Nacional de Microelectronica </entity> ( <entity> CNM </entity> ) in <entity> Barcelona </entity> are working on the development of a new chip that , implanted in the human body , can receive nerve impulses and forward them to various parts of the body .
train-102	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-102_16k.wav:0:19701	1684	19701	<triplet> AFP <subj> Paris <obj> Base	0	en	<entity> Paris </entity> <entity> AFP </entity>
train-103	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-103_16k.wav:0:75431	5167	75431	<triplet> Igor Khmelnov <subj> Pacific Fleet <obj> Work	0	en	First Deputy Commander of the Russian <entity> Pacific Fleet </entity> <entity> Igor Khmelnov </entity> flew to the site of the explosion at a <entity> Pacific Fleet </entity> air wing ammunition dump , which occurred at <entity> 16.00 </entity> local time , the Russian <entity> Defence Ministry </entity> 's information and press department told <entity> ITAR-TASS </entity> .
train-104	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-104_16k.wav:0:127812	8441	127812	<triplet> Sirhan Sirhan <subj> New York Sen. Robert F. Kennedy <obj> Kill	0	en	In 1969 , <entity> Sirhan Sirhan </entity> was sentenced to death for the assassination of <entity> New York Sen. Robert F. Kennedy </entity> .
train-105	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-105_16k.wav:0:110351	7349	110351	<triplet> Henry Ford <subj> Dearborn Township , Mich <obj> Live	0	en	In 1863 , American automaker <entity> Henry Ford </entity> was born in <entity> Dearborn Township , Mich </entity> .
train-106	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-106_16k.wav:0:152705	9996	152705	<triplet> Elvis Presley <subj> Tupelo , Miss <obj> Live	0	en	Today 's <entity> Highlight </entity> in History : On <entity> Jan. </entity> 8 , 1935 , rock-and-roll legend <entity> Elvis Presley </entity> was born in <entity> Tupelo , Miss </entity> .
train-107	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-107_16k.wav:0:40880	3007	40880	<triplet> ADDIS ABABA <subj> Ethiopia <obj> Locate	0	en	<entity> ADDIS ABABA </entity> , <entity> Ethiopia </entity> ( <entity> AP </entity> )
train-108	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-108_16k.wav:0:182056	11831	182056	<triplet> Sirhan B. Sirhan <subj> Kennedy <obj> Kill	0	en	After the assassination of <entity> Robert F. Kennedy </entity> , <entity> Davis </entity> appeared in court to testify that <entity> Kennedy </entity> 's assassin , <entity> Sirhan B. Sirhan </entity> , was competent to stand trial .
train-109	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-109_16k.wav:0:82860	5631	82860	<triplet> Babe Ruth <subj> Baltimore <obj> Live	0	en	In 1895 , baseball legend <entity> Babe Ruth </entity> was born in <entity> Baltimore </entity> .
train-110	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-110_16k.wav:0:105891	7071	105891	<triplet> NASA <subj> U.S. <obj> Base	0	en	In addition to the specialists , <entity> NASA </entity> said the mission crew will include five members of the <entity> U.S. </entity> astronaut corps .
train-111	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-111_16k.wav:0:182800	11877	182800	<triplet> Leroy Ivy <subj> Lee County Circuit Judge Thomas Gardner III. <obj> Kill <triplet> John Henry Ivy <subj> Lee County Circuit Judge Thomas Gardner III. <obj> Kill	0	en	<entity> Leroy Ivy </entity> of <entity> Oxford </entity> and his brother <entity> John Henry Ivy </entity> of <entity> Tupelo </entity> were indicted this month on a charge of conspiracy to murder <entity> Lee County Circuit Judge Thomas Gardner III. </entity>
train-112	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-112_16k.wav:0:159391	10414	159391	<triplet> Madonna <subj> Bay City , Mich. <obj> Live	0	en	As a real native <entity> Detroiter </entity> , I want to remind everyone that <entity> Madonna </entity> is from <entity> Bay City , Mich. </entity> , a nice place in the thumb of the state 's lower peninsula .
train-113	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-113_16k.wav:0:173887	11320	173887	<triplet> Supreme Court <subj> Cape Town <obj> Base <triplet> J.H. Berman <subj> Cape Town <obj> Live <subj> Supreme Court <obj> Work	0	en	<entity> Cape Town </entity> <entity> Supreme Court </entity> Judge <entity> J.H. Berman </entity> refused to give <entity> Port Nolloth </entity> municipal authorities the right to forcibly remove the squatters , who live in shacks and tents .
train-114	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-114_16k.wav:0:19701	1684	19701	<triplet> AFP <subj> Paris <obj> Base	0	en	<entity> Paris </entity> <entity> AFP </entity>
train-115	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-115_16k.wav:0:148247	9718	148247	<triplet> Andrew Stephens <subj> Eaglebrook Plastics <obj> Work	0	en	` ` There is a great demand for recovered plastic , but the material has to be clean , ' ' said <entity> Andrew Stephens </entity> , president of <entity> Eaglebrook Plastics </entity> .
train-116	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-116_16k.wav:0:92890	6258	92890	<triplet> George Gershwin <subj> Brooklyn , N.Y. <obj> Live	0	en	In 1898 , composer <entity> George Gershwin </entity> was born in <entity> Brooklyn , N.Y. </entity>
train-117	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-117_16k.wav:0:150477	9857	150477	<triplet> Roger Jacobsen <subj> Burlington <obj> Work	0	en	` ` They were actually using limbs and whatever they could put their hands on to plug the holes , ' ' said <entity> Roger Jacobsen </entity> , a <entity> Burlington </entity> operations manager.
